/home/hemant/net/easy_net/data/train//n01784675/294n01784675_21217.JPEG,7
/home/hemant/net/easy_net/data/train//n01784675/n01784675_7781.JPEG,7
/home/hemant/net/easy_net/data/train//n01944390/126n01944390_8415.JPEG,6
/home/hemant/net/easy_net/data/train//n01944390/27n01944390_8679.JPEG,6
/home/hemant/net/easy_net/data/train//n01641577/n01641577_14936.JPEG,0
/home/hemant/net/easy_net/data/train//n01693334/243n01693334_9634.JPEG,9
/home/hemant/net/easy_net/data/train//n01770393/n01770393_20551.JPEG,2
/home/hemant/net/easy_net/data/train//n01641577/n01641577_10240.JPEG,0
/home/hemant/net/easy_net/data/train//n01770393/n01770393_9892.JPEG,2
/home/hemant/net/easy_net/data/train//n01503061/n01503061_2205.JPEG,1
/home/hemant/net/easy_net/data/train//n01770393/n01770393_7265.JPEG,2
/home/hemant/net/easy_net/data/train//n01944390/n01944390_11223.JPEG,6
/home/hemant/net/easy_net/data/train//n01443537/376n01443537_2199.JPEG,4
/home/hemant/net/easy_net/data/train//n01644373/322n01644373_4476.JPEG,5
/home/hemant/net/easy_net/data/train//n01443537/95n01443537_815.JPEG,4
/home/hemant/net/easy_net/data/train//n01693334/137n01693334_3193.JPEG,9
/home/hemant/net/easy_net/data/train//n01443537/328n01443537_11787.JPEG,4
/home/hemant/net/easy_net/data/train//n01944390/n01944390_1410.JPEG,6
/home/hemant/net/easy_net/data/train//n01784675/n01784675_7334.JPEG,7
/home/hemant/net/easy_net/data/train//n01641577/494n01641577_887.JPEG,0
/home/hemant/net/easy_net/data/train//n01503061/n01503061_3094.JPEG,1
/home/hemant/net/easy_net/data/train//n01503061/n01503061_10393.JPEG,1
/home/hemant/net/easy_net/data/train//n01693334/n01693334_4279.JPEG,9
/home/hemant/net/easy_net/data/train//n01784675/436n01784675_11467.JPEG,7
/home/hemant/net/easy_net/data/train//n01784675/n01784675_25779.JPEG,7
/home/hemant/net/easy_net/data/train//n01693334/n01693334_10566.JPEG,9
/home/hemant/net/easy_net/data/train//n01503061/n01503061_7353.JPEG,1
/home/hemant/net/easy_net/data/train//n01770393/393n01770393_15912.JPEG,2
/home/hemant/net/easy_net/data/train//n01784675/n01784675_713.JPEG,7
/home/hemant/net/easy_net/data/train//n01693334/122n01693334_2674.JPEG,9
/home/hemant/net/easy_net/data/train//n01644373/197n01644373_8600.JPEG,5
/home/hemant/net/easy_net/data/train//n01944390/n01944390_14029.JPEG,6
/home/hemant/net/easy_net/data/train//n01944390/n01944390_2611.JPEG,6
/home/hemant/net/easy_net/data/train//n01855672/n01855672_13294.JPEG,3
/home/hemant/net/easy_net/data/train//n01784675/n01784675_4611.JPEG,7
/home/hemant/net/easy_net/data/train//n01443537/42n01443537_21129.JPEG,4
/home/hemant/net/easy_net/data/train//n01784675/122n01784675_2918.JPEG,7
/home/hemant/net/easy_net/data/train//n01443537/327n01443537_550.JPEG,4
/home/hemant/net/easy_net/data/train//n01693334/177n01693334_7278.JPEG,9
/home/hemant/net/easy_net/data/train//n01503061/487n01503061_3002.JPEG,1
/home/hemant/net/easy_net/data/train//n01503061/77n01503061_10777.JPEG,1
/home/hemant/net/easy_net/data/train//n01855672/n01855672_12740.JPEG,3
/home/hemant/net/easy_net/data/train//n01641577/n01641577_16988.JPEG,0
/home/hemant/net/easy_net/data/train//n01641577/n01641577_3859.JPEG,0
/home/hemant/net/easy_net/data/train//n01641577/187n01641577_13769.JPEG,0
/home/hemant/net/easy_net/data/train//n01503061/236n01503061_12846.JPEG,1
/home/hemant/net/easy_net/data/train//n01443537/n01443537_3575.JPEG,4
/home/hemant/net/easy_net/data/train//n01820546/248n01820546_4075.JPEG,8
/home/hemant/net/easy_net/data/train//n01855672/n01855672_7778.JPEG,3
/home/hemant/net/easy_net/data/train//n01443537/n01443537_766.JPEG,4
/home/hemant/net/easy_net/data/train//n01820546/396n01820546_20265.JPEG,8
/home/hemant/net/easy_net/data/train//n01820546/n01820546_1188.JPEG,8
/home/hemant/net/easy_net/data/train//n01820546/n01820546_6993.JPEG,8
/home/hemant/net/easy_net/data/train//n01944390/n01944390_5100.JPEG,6
/home/hemant/net/easy_net/data/train//n01503061/n01503061_14143.JPEG,1
/home/hemant/net/easy_net/data/train//n01784675/n01784675_601.JPEG,7
/home/hemant/net/easy_net/data/train//n01443537/407n01443537_21563.JPEG,4
/home/hemant/net/easy_net/data/train//n01770393/n01770393_11344.JPEG,2
/home/hemant/net/easy_net/data/train//n01855672/n01855672_7941.JPEG,3
/home/hemant/net/easy_net/data/train//n01641577/116n01641577_354.JPEG,0
/home/hemant/net/easy_net/data/train//n01855672/182n01855672_13741.JPEG,3
/home/hemant/net/easy_net/data/train//n01503061/n01503061_4852.JPEG,1
/home/hemant/net/easy_net/data/train//n01644373/n01644373_2638.JPEG,5
/home/hemant/net/easy_net/data/train//n01770393/251n01770393_3380.JPEG,2
/home/hemant/net/easy_net/data/train//n01770393/n01770393_18052.JPEG,2
/home/hemant/net/easy_net/data/train//n01770393/408n01770393_12604.JPEG,2
/home/hemant/net/easy_net/data/train//n01503061/n01503061_3828.JPEG,1
/home/hemant/net/easy_net/data/train//n01944390/n01944390_14153.JPEG,6
/home/hemant/net/easy_net/data/train//n01820546/n01820546_1281.JPEG,8
/home/hemant/net/easy_net/data/train//n01503061/n01503061_14608.JPEG,1
/home/hemant/net/easy_net/data/train//n01644373/n01644373_13526.JPEG,5
/home/hemant/net/easy_net/data/train//n01855672/219n01855672_10889.JPEG,3
/home/hemant/net/easy_net/data/train//n01855672/n01855672_2746.JPEG,3
/home/hemant/net/easy_net/data/train//n01644373/n01644373_6414.JPEG,5
/home/hemant/net/easy_net/data/train//n01641577/n01641577_5987.JPEG,0
/home/hemant/net/easy_net/data/train//n01503061/n01503061_1822.JPEG,1
/home/hemant/net/easy_net/data/train//n01503061/360n01503061_18539.JPEG,1
/home/hemant/net/easy_net/data/train//n01855672/88n01855672_12858.JPEG,3
/home/hemant/net/easy_net/data/train//n01443537/n01443537_19026.JPEG,4
/home/hemant/net/easy_net/data/train//n01503061/n01503061_16659.JPEG,1
/home/hemant/net/easy_net/data/train//n01641577/98n01641577_7261.JPEG,0
/home/hemant/net/easy_net/data/train//n01820546/399n01820546_3550.JPEG,8
/home/hemant/net/easy_net/data/train//n01641577/319n01641577_16074.JPEG,0
/home/hemant/net/easy_net/data/train//n01770393/204n01770393_11086.JPEG,2
/home/hemant/net/easy_net/data/train//n01820546/474n01820546_4384.JPEG,8
/home/hemant/net/easy_net/data/train//n01503061/n01503061_16587.JPEG,1
/home/hemant/net/easy_net/data/train//n01784675/n01784675_5331.JPEG,7
/home/hemant/net/easy_net/data/train//n01641577/166n01641577_14485.JPEG,0
/home/hemant/net/easy_net/data/train//n01693334/n01693334_11921.JPEG,9
/home/hemant/net/easy_net/data/train//n01644373/n01644373_496.JPEG,5
